65,EC958_0068,0.049599303,7.376124673,0.579323153,0.769884167,yjiL,96.06,b4334,"predicted ATPase, activator of (R)-hydroxyglutaryl-CoA dehydratase",1,1,20/12/2013 6:23,20/12/2013 6:23
66,EC958_0069,-0.075952171,8.19167331,0.167232232,0.372320718,yjiM,98.43,b4335,predicted 2-hydroxyglutaryl-CoA dehydratase,1,1,20/12/2013 6:23,20/12/2013 6:23
67,EC958_0070,-0.05257852,7.449846345,0.364735624,0.589040338,yjiN,99.06,b4336,zinc-type alcohol dehydrogenase-like protein,1,1,20/12/2013 6:23,20/12/2013 6:23
68,EC958_0071,-0.106225036,8.273407385,0.08402483,0.238073166,mdtM,97.07,b4337,multidrug efflux system protein,1,1,20/12/2013 6:23,20/12/2013 6:23
69,EC958_0072,0.033566944,9.069917131,0.283629561,0.511669511,yfcI,61.92,b2305,conserved protein,1,1,20/12/2013 6:23,20/12/2013 6:23
70,EC958_0073,0.012150429,8.42602778,0.878927949,0.948400241,yjiR,99.15,b4340,fused predicted DNA-binding transcriptional regulator/predicted aminotransferase,1,1,20/12/2013 6:23,20/12/2013 6:23
71,EC958_0074,0.07036051,5.369299998,0.533083171,0.736717035,yjiS,90.74,b4341,conserved protein,1,1,20/12/2013 6:23,20/12/2013 6:23
72,EC958_0075,-0.102023532,8.068255142,0.058442281,0.187186469,symE,89.91,b4347,toxic peptide regulated by antisense sRNA symR,1,1,20/12/2013 6:23,20/12/2013 6:23
73,EC958_0076,0.019579339,10.26144784,0.576387767,0.767570025,76,21.8,b4350,-,1,1,20/12/2013 6:23,20/12/2013 6:23
74,EC958_0077,0.023351608,7.874395912,0.553355843,0.74950262,77,17.79,b4348,-,1,1,20/12/2013 6:23,20/12/2013 6:23
75,EC958_0078,-0.016967651,8.68139274,0.844795489,0.93307326,78,24.64,b4349,-,1,1,20/12/2013 6:23,20/12/2013 6:23
76,EC958_0079,-0.0002942,8.089253738,0.796849787,0.907031162,79,34.32,b4351,-,1,1,20/12/2013 6:23,20/12/2013 6:23
77,EC958_0080,-0.18114404,5.902730285,0.324862657,0.552014126,80,28.85,b1060,-,1,1,20/12/2013 6:23,20/12/2013 6:23
78,EC958_0081,0.069717624,3.093204815,0.714345972,0.854869997,81,22.09,b2897,-,1,1,20/12/2013 6:23,20/12/2013 6:23
79,EC958_0082,0.003290806,7.799148389,0.884641034,0.950940549,yjiA,99.06,b4352,predicted GTPase,1,1,20/12/2013 6:23,20/12/2013 6:23
80,EC958_0083,0.066081446,5.463935757,0.676121573,0.831439461,yjiX,100,b4353,conserved protein,1,1,20/12/2013 6:23,20/12/2013 6:23
81,EC958_0084,0.044347865,9.906465687,0.174244524,0.38237224,yjiY,99.86,b4354,predicted inner membrane protein,1,1,20/12/2013 6:23,20/12/2013 6:23
82,EC958_0085,-0.02372677,8.692282433,0.560892872,0.755035451,tsr,98.92,b4355,"methyl-accepting chemotaxis protein I, serine sensor receptor",1,1,20/12/2013 6:23,20/12/2013 6:23
83,EC958_0086,-0.012026687,9.45494771,0.728141057,0.86372724,yjjL,99.12,b4356,L-galactonate transporter,1,1,20/12/2013 6:23,20/12/2013 6:23
84,EC958_0087,0.061486824,8.878363921,0.16187642,0.365176029,yjjM,99.01,b4357,DNA-binding transcriptional activator for yjjMN; mutants fail to grow on L-galactonate,1,1,20/12/2013 6:23,20/12/2013 6:23
85,EC958_0088,-0.069911345,8.620455302,0.182745466,0.394197099,yjjN,99.12,b4358,L-galactonate oxidoreductase,1,1,20/12/2013 6:23,20/12/2013 6:23
86,EC958_0089,-0.06498722,8.944950282,0.183245997,0.394197099,opgB,99.48,b4359,phosphoglycerol transferases I and II,1,1,20/12/2013 6:23,20/12/2013 6:23
87,EC958_0090,-0.140400143,6.82160012,0.1412537,0.33685267,yjjA,100,b4360,conserved protein,1,1,20/12/2013 6:23,20/12/2013 6:23
88,EC958_0093,0.099423336,6.545332757,0.240516927,0.465330347,yjjB,98.71,b4363,conserved inner membrane protein,1,1,20/12/2013 6:23,20/12/2013 6:23
89,EC958_0094,-0.124796065,7.511641143,0.08577895,0.241410978,yjjP,99.61,b4364,"inner membrane protein, H-NS-repressed, DUF1212 family",1,1,20/12/2013 6:23,20/12/2013 6:23
90,EC958_0095,0.027186954,8.107851201,0.696416132,0.843300631,yjjQ,100,b4365,predicted DNA-binding transcriptional regulator,1,1,20/12/2013 6:23,20/12/2013 6:23
91,EC958_0096,0.078794468,9.106054027,0.059261864,0.188627681,bglJ,99.43,b4366,"DNA-binding transcriptional activator for silent bgl operon, requires the bglJ4 allele to function; LuxR family",1,1,20/12/2013 6:23,20/12/2013 6:23
92,EC958_0097,-0.051226997,7.840079061,0.476015024,0.690349544,fhuF,96.95,b4367,ferric iron reductase involved in ferric hydroximate transport,1,1,20/12/2013 6:23,20/12/2013 6:23
93,EC958_0098,0.124706407,4.51315301,0.640465693,0.807926099,yjjZ,94.87,b4567,predicted protein,1,1,20/12/2013 6:23,20/12/2013 6:23
94,EC958_0099,-0.095827923,7.916615709,0.115984386,0.294159587,rsmC,99.13,b4371,16S rRNA m(2)G1207 methyltransferase,1,1,20/12/2013 6:23,20/12/2013 6:23
95,EC958_0101,-0.019158416,6.756025924,0.877095667,0.948400241,rimI,98.65,b4373,acetylase for 30S ribosomal subunit protein S18,1,1,20/12/2013 6:23,20/12/2013 6:23
96,EC958_0102,-0.207583641,7.261703614,0.007257348,0.043453421,yjjG,99.56,b4374,dUMP phosphatase,1,1,20/12/2013 6:23,20/12/2013 6:23
97,EC958_0103,-0.097395936,8.326682795,0.06901671,0.208548518,prfC,99.81,b4375,peptide chain release factor RF-3,1,1,20/12/2013 6:23,20/12/2013 6:23
98,EC958_0104,0.085232981,7.20311888,0.354320175,0.579143261,osmY,100,b4376,periplasmic protein,1,1,20/12/2013 6:23,20/12/2013 6:23
99,EC958_0105,-0.238957121,5.261943163,0.229607278,0.451336222,ytjA,100,b4568,predicted protein,1,1,20/12/2013 6:23,20/12/2013 6:23
100,EC958_0106,-0.081593622,8.059611089,0.217461276,0.437686083,yjjU,99.44,b4377,"conserved protein, patatin-like family",1,1,20/12/2013 6:23,20/12/2013 6:23
101,EC958_0107,-0.065719539,7.931383119,0.280929852,0.50819646,yjjV,94.96,b4378,predicted DNase,1,1,20/12/2013 6:23,20/12/2013 6:23
102,EC958_0108,-0.032377001,8.682519432,0.564360991,0.757599401,yjjW,99.3,b4379,predicted pyruvate formate lyase activating enzyme,1,1,20/12/2013 6:23,20/12/2013 6:23
103,EC958_0109,0.091835336,9.084271349,0.026381457,0.109063933,yjjI,99.03,b4380,conserved protein,1,1,20/12/2013 6:23,20/12/2013 6:23
104,EC958_0110,-0.204749599,3.288679195,0.443466856,0.659813175,110,37.04,b3623,-,1,1,20/12/2013 6:23,20/12/2013 6:23
105,EC958_0111,0.023062881,7.775020208,0.608771438,0.789186343,deoC,99.61,b4381,"2-deoxyribose-5-phosphate aldolase, NAD(P)-linked",1,1,20/12/2013 6:23,20/12/2013 6:23
106,EC958_0112,0.018547608,8.707133217,0.670054398,0.828414496,deoA,99.09,b4382,thymidine phosphorylase,1,1,20/12/2013 6:23,20/12/2013 6:23
107,EC958_0113,-0.15547513,8.57888049,0.00096013,0.008784451,deoB,99.75,b4383,phosphopentomutase,1,1,20/12/2013 6:23,20/12/2013 6:23
108,EC958_0114,-0.039439485,7.682639244,0.609103454,0.789393952,deoD,99.58,b4384,purine-nucleoside phosphorylase,1,1,20/12/2013 6:23,20/12/2013 6:23
109,EC958_0115,0.001690936,7.922817468,0.800687503,0.908824316,yjjJ,97.52,b4385,predicted DNA-binding transcriptional regulator,1,1,20/12/2013 6:23,20/12/2013 6:23
110,EC958_0116,-0.038823321,8.047054173,0.563031356,0.757210801,lplA,99.11,b4386,lipoate-protein ligase A,1,1,20/12/2013 6:23,20/12/2013 6:23
111,EC958_0117,0.02912689,7.637185878,0.685627001,0.837287056,ytjB,99.53,b4387,conserved membrane protein,1,1,20/12/2013 6:23,20/12/2013 6:23
112,EC958_0118,-0.170860235,7.180043173,0.153357324,0.352537632,serB,99.07,b4388,3-phosphoserine phosphatase,1,1,20/12/2013 6:23,20/12/2013 6:23
113,EC958_0119,-0.002138286,8.5471331,0.998986129,1,radA,99.35,b4389,DNA repair protein,1,1,20/12/2013 6:23,20/12/2013 6:23
114,EC958_0120,-0.248993503,8.709218661,4.05E-07,1.16E-05,nadR,99.03,b4390,bifunctional DNA-binding transcriptional repressor/ NMN adenylyltransferase,1,1,20/12/2013 6:23,20/12/2013 6:23
115,EC958_0121,0.024845545,8.389436753,0.908627105,0.963816234,yjjK,99.64,b4391,fused predicted transporter subunits of ABC superfamily: ATP-binding components,1,1,20/12/2013 6:23,20/12/2013 6:23
116,EC958_0122,-0.227767384,5.506436356,0.241233898,0.466324619,122,30.56,b2069,-,1,1,20/12/2013 6:23,20/12/2013 6:23
117,EC958_0123,-0.180035514,9.169782968,2.40E-05,0.000435457,slt,99.69,b4392,"lytic murein transglycosylase, soluble",1,1,20/12/2013 6:23,20/12/2013 6:23
118,EC958_0124,-0.214471096,6.165978654,0.123990501,0.307665246,trpR,99.07,b4393,"DNA-binding transcriptional repressor, tryptophan-binding",1,1,20/12/2013 6:23,20/12/2013 6:23
119,EC958_0125,0.022340391,6.081608328,0.878134945,0.948400241,yjjX,99.41,b4394,inosine/xanthosine triphosphatase,1,1,20/12/2013 6:23,20/12/2013 6:23
120,EC958_0126,-0.06974859,7.655711891,0.272130552,0.498164856,ytjC,99.07,b4395,"predicted phosphoglyceromutase 2, co-factor independent",1,1,20/12/2013 6:23,20/12/2013 6:23
121,EC958_0127,-0.028390763,8.222428462,0.460910104,0.67764408,rob,100,b4396,"right oriC-binding transcriptional activator, AraC family",1,1,20/12/2013 6:23,20/12/2013 6:23
122,EC958_0128,0.016610294,7.082798001,0.792049264,0.903821682,creA,100,b4397,conserved protein,1,1,20/12/2013 6:23,20/12/2013 6:23
123,EC958_0129,-0.022813973,7.704579083,0.482604736,0.695514136,creB,98.69,b4398,DNA-binding response regulator in two-component regulatory system with CreC,1,1,20/12/2013 6:23,20/12/2013 6:23
124,EC958_0130,-0.061077154,8.540899056,0.202258589,0.417919536,creC,98.95,b4399,"sensory histidine kinase in two-component regulatory system with CreB or PhoB, regulator of the CreBC regulon",1,1,20/12/2013 6:23,20/12/2013 6:23
125,EC958_0131,-0.082273299,9.158054054,0.075788588,0.222287682,creD,97.56,b4400,inner membrane protein,1,1,20/12/2013 6:23,20/12/2013 6:23
126,EC958_0132,0.291398762,4.038008878,0.150912831,0.349816097,arcA,100,b4401,DNA-binding response regulator in two-component regulatory system with ArcB or CpxA,1,1,20/12/2013 6:23,20/12/2013 6:23
127,EC958_0133,-0.01827834,6.165886524,0.86385763,0.942670015,yjjY,100,b4402,predicted protein,1,1,20/12/2013 6:23,20/12/2013 6:23
128,EC958_0134,0.112026734,7.680352565,0.067742445,0.20595356,yjtD,97.81,b4403,predicted rRNA methyltransferase,1,1,20/12/2013 6:23,20/12/2013 6:23
129,EC958_0135,0.129624409,9.5187853,0.000650037,0.006518816,thrA,100,b0002,fused aspartokinase I and homoserine dehydrogenase I,1,1,20/12/2013 6:23,20/12/2013 6:23
130,EC958_0136,0.108319201,7.798456436,0.097010207,0.261790765,thrB,99.35,b0003,homoserine kinase,1,1,20/12/2013 6:23,20/12/2013 6:23
131,EC958_0137,0.274270679,8.211310367,3.47E-05,0.000588595,thrC,99.53,b0004,threonine synthase,1,1,20/12/2013 6:23,20/12/2013 6:23
132,EC958_0138,-0.110971597,6.219224231,0.220818387,0.441616692,yaaX,85,b0005,predicted protein,1,1,20/12/2013 6:23,20/12/2013 6:23
133,EC958_0139,-0.061868706,7.870169208,0.264467463,0.48926978,yaaA,98.84,b0006,"conserved protein, UPF0246 family",1,1,20/12/2013 6:23,20/12/2013 6:23
134,EC958_0140,-0.067646384,8.786003136,0.219909344,0.440682207,yaaJ,98.95,b0007,predicted transporter,1,1,20/12/2013 6:23,20/12/2013 6:23
135,EC958_0141,-0.082956753,8.377500926,0.084674526,0.239035093,talB,99.68,b0008,transaldolase B,1,1,20/12/2013 6:23,20/12/2013 6:23
136,EC958_0142,0.016383347,7.239344052,0.876166884,0.948400241,mog,99.49,b0009,molybdochelatase incorporating molybdenum into molybdopterin,1,1,20/12/2013 6:23,20/12/2013 6:23
137,EC958_0143,-0.027285847,7.19468467,0.955208665,0.990942719,yaaH,99.47,b0010,"inner membrane protein, Grp1_Fun34_YaaH family",1,1,20/12/2013 6:23,20/12/2013 6:23
138,EC958_0144,-0.108203049,7.666200607,0.188620805,0.400881647,yaaW,99.58,b0011,"conserved protein, UPF0174 family",1,1,20/12/2013 6:23,20/12/2013 6:23
139,EC958_0145,0.072824123,7.703168465,0.209583034,0.427069599,yaaI,95.52,b0013,"conserved protein, UPF0412 family",1,1,20/12/2013 6:23,20/12/2013 6:23
140,EC958_0146,-1.015438379,3.411423103,0.000569414,0.005903652,dnaK,100,b0014,"chaperone Hsp70, co-chaperone with DnaJ",1,1,20/12/2013 6:23,20/12/2013 6:23
141,EC958_0147,-1.456814069,5.559070217,4.25E-15,2.68E-13,dnaJ,99.47,b0015,"chaperone Hsp40, co-chaperone with DnaK",1,1,20/12/2013 6:23,20/12/2013 6:23
142,EC958_0148,-0.04610641,5.275931538,0.969367222,0.997424364,hokC,100,b4412,"toxic membrane protein, small",1,1,20/12/2013 6:23,20/12/2013 6:23
143,EC958_0149,-0.01784223,8.058463751,0.58362902,0.770511092,149,31.3,b2408,-,1,1,20/12/2013 6:23,20/12/2013 6:23
144,EC958_0150,-0.025693886,10.47253116,0.398775166,0.621504696,150,30.38,b3801,-,1,1,20/12/2013 6:23,20/12/2013 6:23
145,EC958_0151,0.016796909,10.34433716,0.658619128,0.822338529,151,25.64,b0022,-,1,1,20/12/2013 6:23,20/12/2013 6:23
146,EC958_0152,-2.049224816,6.683293298,2.35E-77,4.01E-75,nhaA,98.45,b0019,sodium-proton antiporter,1,1,20/12/2013 6:23,20/12/2013 6:23
147,EC958_0153,-0.12350035,8.026967329,0.051688414,0.174692257,nhaR,99.33,b0020,DNA-binding transcriptional activator,1,1,20/12/2013 6:23,20/12/2013 6:23
148,EC958_0154,0.016690813,9.372371005,0.679873009,0.833375162,154,24.14,b3878,-,1,1,20/12/2013 6:23,20/12/2013 6:23
149,EC958_0155,-0.018651527,8.915767066,0.747626705,0.87777303,155,28.94,b3657,-,1,1,20/12/2013 6:23,20/12/2013 6:23
150,EC958_0156,-0.143295552,0.428657762,0.761675431,0.885440459,rpsT,100,b0023,30S ribosomal subunit protein S20,1,1,20/12/2013 6:23,20/12/2013 6:23
151,EC958_0160,-0.034531157,5.769813517,0.829988938,0.924978564,fkpB,100,b0028,FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase),1,1,20/12/2013 6:23,20/12/2013 6:23
152,EC958_0162,0.185472607,7.531073203,0.011968713,0.063114004,rihC,97.03,b0030,ribonucleoside hydrolase 3,1,1,20/12/2013 6:23,20/12/2013 6:23
153,EC958_0163,-0.083821023,6.439857361,0.420511806,0.640175912,163,28.7,b3103,-,1,1,20/12/2013 6:23,20/12/2013 6:23
154,EC958_0165,-0.867275048,6.551383932,1.24E-14,7.49E-13,carA,98.95,b0032,"carbamoyl phosphate synthetase small subunit, glutamine amidotransferase",1,1,20/12/2013 6:23,20/12/2013 6:23
155,EC958_0166,-0.769355201,8.356772299,4.25E-26,4.54E-24,carB,99.53,b0033,carbamoyl-phosphate synthase large subunit,1,1,20/12/2013 6:23,20/12/2013 6:23
156,EC958_0167,0.121917679,6.382157192,0.293524879,0.521935644,167,41.03,b1902,-,1,1,20/12/2013 6:23,20/12/2013 6:23
157,EC958_0168,-0.129388347,8.236142962,0.014960351,0.07341121,caiF,99.24,b0034,DNA-binding transcriptional activator,1,1,20/12/2013 6:23,20/12/2013 6:23
158,EC958_0169,-0.189274555,7.235326225,0.015303897,0.074697978,caiE,97.45,b0035,stimulator of CaiD and CaiB enzyme activities,1,1,20/12/2013 6:23,20/12/2013 6:23
159,EC958_0170,0.002190725,7.312019512,0.884023521,0.95088403,caiD,99.62,b0036,carnitinyl-CoA dehydratase,1,1,20/12/2013 6:23,20/12/2013 6:23
160,EC958_0171,0.040350611,9.201261386,0.2248729,0.44708741,caiC,97.1,b0037,probable crotonobetaine/carnitine-CoA ligase,1,1,20/12/2013 6:23,20/12/2013 6:23
161,EC958_0172,0.01776318,8.162894609,0.713705065,0.85482489,caiB,98.77,b0038,crotonobetainyl CoA:carnitine CoA transferase,1,1,20/12/2013 6:23,20/12/2013 6:23
162,EC958_0173,0.041563152,8.181859528,0.536092872,0.73915014,caiA,100,b0039,"crotonobetaine reductase subunit II, FAD-binding",1,1,20/12/2013 6:23,20/12/2013 6:23
